j,ID_unique,POINT_X,POINT_Y,Y,LandPrice,Grid_supply,Actual_required_MW,Available_intake_MW,Chosen_BatTypes
837,2483,159322.0967,380881.5508,1.0,296.980011,77,110.1706551,64,0
839,2487,159774.0148,384547.2421,1.0,258.2162476,77,110.1706551,64,0
845,2502,164068.7153,383907.8047,1.0,300.8457947,207,197.6820818,190,0
847,2505,161225.5677,387339.3482,1.0,286.8396912,207,197.6820818,190,0
853,2519,161875.4315,385091.8121,1.0,148.2698975,207,197.6820818,190,0
854,2526,162923.2576,382423.8451,1.0,362.6477661,207,197.6820818,190,0
858,2535,158107.9996,383755.8082,1.0,287.1348267,77,110.1706551,64,0
859,2537,160784.9578,386442.7127,1.0,259.2246094,111,121.8170066,109,0
860,2538,163648.0906,383525.2838,1.0,270.374054,207,197.6820818,190,0
862,2541,163059.7049,383270.3302,1.0,246.8448944,207,197.6820818,190,0
865,2549,160502.9339,387437.5634,1.0,301.9923096,111,121.8170066,109,0
866,2553,161822.594,385936.6671,1.0,275.8677368,207,197.6820818,190,0
868,2555,161301.8994,383753.4315,1.0,298.9186707,207,197.6820818,190,0
871,2565,157856.7159,383885.5023,1.0,361.5036011,77,110.1706551,64,0
877,2572,161700.9374,384905.0972,1.0,275.5416565,207,197.6820818,190,0
880,2579,160472.8376,385773.5639,1.0,296.9859619,111,121.8170066,109,0
887,2607,161942.1222,381939.8226,1.0,282.8829651,207,197.6820818,190,0
888,2610,163199.7738,384008.8843,1.0,273.6556396,207,197.6820818,190,0
889,2612,161956.8969,385196.3357,1.0,148.9851685,207,197.6820818,190,0
890,2613,160257.7543,381501.9807,1.0,298.8033142,77,110.1706551,64,0
894,2620,161067.2336,384652.2501,1.0,264.125824,111,121.8170066,109,0
896,2625,163333.6258,383564.5265,1.0,366.3200073,207,197.6820818,190,0
898,2633,164059.4618,384085.9944,1.0,337.382019,207,197.6820818,190,0
900,2635,160395.1264,384234.9873,1.0,210.1875458,111,121.8170066,109,0
901,2639,163140.4869,382470.6616,1.0,306.4284668,207,197.6820818,190,0
904,2647,162173.9797,381876.374,1.0,288.8912964,207,197.6820818,190,0
906,2655,160257.0602,381246.6783,1.0,313.0722351,77,110.1706551,64,0
907,2657,162121.2556,382791.7323,1.0,331.3110962,207,197.6820818,190,0
908,2661,161522.397,386983.9603,1.0,334.9599915,111,121.8170066,109,0
910,2663,161879.2226,387347.9164,1.0,326.3186035,111,121.8170066,109,0
912,2671,160303.4616,385268.575,1.0,286.9599915,111,121.8170066,109,0
914,2679,161367.5142,383370.7436,1.0,299.719635,111,121.8170066,109,0
916,2683,160542.1676,384581.1102,1.0,324.1048584,111,121.8170066,109,0
917,2687,160128.987,381461.8056,1.0,282.8022461,77,110.1706551,64,0
919,2690,159675.9363,384867.7484,1.0,198.0264435,111,121.8170066,109,0
920,2691,163223.7247,382227.8502,1.0,299.019989,207,197.6820818,190,0
921,2695,160268.5222,382213.9277,1.0,279.0799866,77,110.1706551,64,0
922,2696,162359.2072,381040.112,1.0,311.1700134,207,197.6820818,190,0
925,2703,159660.0943,381567.7516,1.0,243.411499,77,110.1706551,64,0
927,2705,160831.4369,384333.7956,1.0,273.6203308,111,121.8170066,109,0
929,2712,163064.9768,384073.8886,1.0,213.051712,207,197.6820818,190,0
930,2713,160168.0553,382331.6466,1.0,248.8399963,77,110.1706551,64,0
931,2718,159818.768,381947.0733,1.0,233.16362,77,110.1706551,64,0
932,2719,160887.2033,385043.9608,1.0,118.0786209,111,121.8170066,109,0
933,2724,159660.361,384456.5274,1.0,305.3969727,77,110.1706551,64,0
934,2727,160728.803,387555.1117,1.0,352.0757141,207,197.6820818,190,0
936,2731,161370.498,384309.9521,1.0,338.8399963,207,197.6820818,190,0
938,2735,158124.1984,380896.0462,1.0,386.1593628,77,110.1706551,64,0
941,2742,160189.7157,384295.408,1.0,278.1509094,111,121.8170066,109,0
942,2746,160101.8859,386939.9311,1.0,323.4884644,111,121.8170066,109,0
944,2751,161385.3276,383550.8705,1.0,243.6908112,111,121.8170066,109,0
945,2752,160226.3862,387753.3979,1.0,314.2995605,207,197.6820818,190,0
946,2754,158637.318,380999.0299,1.0,329.7565308,77,110.1706551,64,0
951,2768,159123.1053,380872.9416,1.0,330.7026367,77,110.1706551,64,0
953,2774,162954.8543,381051.662,1.0,274.0,207,197.6820818,190,0
958,2787,159555.4842,381886.7806,1.0,304.5541687,77,110.1706551,64,0
960,2796,161596.9021,385304.5012,1.0,360.4197083,207,197.6820818,190,0
961,2797,159953.4761,381033.2515,1.0,314.1237488,77,110.1706551,64,0
963,2799,161214.5964,387581.5559,1.0,333.9500122,207,197.6820818,190,0
966,2807,159138.2768,381375.6535,1.0,308.0273743,77,110.1706551,64,0
971,2838,160754.4223,384859.4414,1.0,237.7900696,111,121.8170066,109,0
972,2845,159475.2416,383234.1073,1.0,319.9349976,77,110.1706551,64,0
973,2847,162818.2703,383300.6637,1.0,304.2000122,207,197.6820818,190,0
974,2849,160368.9593,386061.7574,1.0,276.9037476,111,121.8170066,109,0
975,2852,163499.1458,381233.4237,1.0,299.4400024,207,197.6820818,190,0
976,2853,158434.7656,383535.6242,1.0,267.9031067,77,110.1706551,64,0
977,2854,160194.1431,387005.579,1.0,242.0,111,121.8170066,109,0
979,2857,160813.1179,385791.7825,1.0,329.0400085,111,121.8170066,109,0
980,2859,161084.7989,384789.2709,1.0,251.4805603,111,121.8170066,109,0
981,2862,159811.4911,381049.4323,1.0,325.2984009,77,110.1706551,64,0
983,2865,159113.0959,383300.9069,1.0,331.3500061,77,110.1706551,64,0
985,2873,162156.6827,387745.5997,1.0,271.4189758,207,197.6820818,190,0
988,2879,161600.0019,388032.2152,1.0,262.0092773,207,197.6820818,190,0
989,2880,159545.3602,384662.6403,1.0,307.656189,111,121.8170066,109,0
990,2881,160332.7286,382344.9681,1.0,299.0175171,77,110.1706551,64,0
992,2893,161963.2122,386843.6109,1.0,280.0242004,207,197.6820818,190,0
993,2902,161819.3504,386865.4487,1.0,327.4200134,111,121.8170066,109,0
994,2908,160043.6407,382177.4302,1.0,235.9355316,77,110.1706551,64,0
997,2912,162602.5537,387659.2666,1.0,277.3312073,207,197.6820818,190,0
998,2916,161793.5019,381765.1026,1.0,340.6968689,207,197.6820818,190,0
999,2917,160238.7593,386907.6059,1.0,226.8473969,111,121.8170066,109,0
1000,2921,160082.0684,387705.0181,1.0,333.3999939,207,197.6820818,190,0
1001,2923,159046.557,383445.4235,1.0,236.0,77,110.1706551,64,0
1004,2929,159934.0225,385500.9373,1.0,325.7990112,111,121.8170066,109,0
1010,2946,160278.4905,386130.6292,1.0,251.4799957,111,121.8170066,109,0
1012,2951,160089.8329,383855.0289,1.0,264.1248474,111,121.8170066,109,0
1014,2953,162313.5409,381806.7457,1.0,355.7200012,207,197.6820818,190,0
1018,2961,159905.7219,384138.0942,1.0,408.202301,111,121.8170066,109,0
1021,2971,161165.7286,384707.3446,1.0,249.9199982,111,121.8170066,109,0
1026,2987,161297.2297,384448.1656,1.0,309.3616333,207,197.6820818,190,0
1027,2989,161570.0992,385724.6263,1.0,298.980011,207,197.6820818,190,0
1028,3001,163023.53,381144.61,1.0,330.8902588,207,197.6820818,190,0
1031,3005,161820.6226,385277.5316,1.0,279.8875427,207,197.6820818,190,0
1032,3014,160375.7798,382222.2246,1.0,311.019989,77,110.1706551,64,0
1036,3028,160721.9562,383770.6384,1.0,259.1463623,111,121.8170066,109,0
1039,3040,161985.2611,387003.6255,1.0,290.4743042,207,197.6820818,190,0
1042,3050,163956.527,383055.1147,1.0,280.9019165,207,197.6820818,190,0
1044,3053,157957.2033,381107.7953,1.0,142.9022675,77,110.1706551,64,0
1046,3057,159191.1014,383527.3314,1.0,242.0880127,77,110.1706551,64,0
1048,3072,163543.1229,383006.6338,1.0,291.793335,207,197.6820818,190,0
1049,3081,159883.1781,381689.1288,1.0,290.9194031,77,110.1706551,64,0
1052,3097,162319.0396,387334.7394,1.0,302.5272827,207,197.6820818,190,0
1055,3108,160400.8678,387106.8781,1.0,331.5992737,111,121.8170066,109,0
1057,3115,159612.6118,382161.8357,1.0,250.1900024,77,110.1706551,64,0
1058,3118,163644.0872,383342.7727,1.0,286.1403809,207,197.6820818,190,0
1059,3120,162076.8726,386884.7664,1.0,294.6359558,207,197.6820818,190,0
1061,3127,162927.5551,381660.0973,1.0,277.0450134,207,197.6820818,190,0
1062,3131,158559.9117,383317.8105,1.0,315.5929871,77,110.1706551,64,0
1063,3141,158447.9072,381270.1782,1.0,318.5627747,77,110.1706551,64,0
1069,3163,161258.8512,387993.3013,1.0,307.2082825,207,197.6820818,190,0
1070,3166,158836.0455,383759.7411,1.0,271.6112976,77,110.1706551,64,0
1074,3173,161172.0215,384107.5974,1.0,358.7000122,207,197.6820818,190,0
1078,3186,158725.8406,383971.2284,1.0,331.3999939,77,110.1706551,64,0
1079,3192,160835.71,387237.2226,1.0,321.7890015,207,197.6820818,190,0
1080,3193,161620.3947,386023.5993,1.0,299.1647339,207,197.6820818,190,0
1082,3198,160433.7573,382521.6983,1.0,303.8630066,77,110.1706551,64,0
1084,3204,160480.4322,384762.1535,1.0,336.7486572,111,121.8170066,109,0
1087,3216,160501.4816,386891.0926,1.0,315.3043518,111,121.8170066,109,0
1088,3217,160783.2797,385141.522,1.0,243.3479614,111,121.8170066,109,0
1091,3222,160385.5132,383540.4172,1.0,334.8613281,77,110.1706551,64,0
1093,3225,161264.437,385601.419,1.0,271.2817078,207,197.6820818,190,0
1094,3226,159799.3022,388048.3879,1.0,318.5690918,207,197.6820818,190,0
1095,3232,158929.3141,383851.6755,1.0,280.723999,77,110.1706551,64,0
1096,3233,164234.3835,383762.2969,1.0,333.4404602,207,197.6820818,190,0
1097,3235,160423.0014,385860.9184,1.0,299.1815186,111,121.8170066,109,0
1099,3239,160795.5766,384437.4761,1.0,251.5180206,111,121.8170066,109,0
1100,3240,159975.8997,385329.793,1.0,314.2600098,111,121.8170066,109,0
1103,3252,160598.7078,382753.7444,1.0,332.2501831,77,110.1706551,64,0
1104,3255,158288.7324,383678.5076,1.0,272.8399963,77,110.1706551,64,0
1105,3257,163212.9683,383633.469,1.0,335.8033752,207,197.6820818,190,0
1106,3261,162146.9257,385504.8278,1.0,339.9965515,207,197.6820818,190,0
1108,3268,159432.357,383509.4156,1.0,245.7170105,77,110.1706551,64,0
1109,3275,160780.289,385489.0206,1.0,314.2399292,111,121.8170066,109,0
1110,3278,159430.7211,385008.2042,1.0,264.9969482,111,121.8170066,109,0
1113,3285,163719.5081,383973.6738,1.0,274.7000122,207,197.6820818,190,0
1116,3293,159014.9424,384199.4195,1.0,323.4500122,77,110.1706551,64,0
1117,3297,163771.9508,383733.4185,1.0,319.9599915,207,197.6820818,190,0
1119,3302,159474.2417,381679.9619,1.0,255.3067474,77,110.1706551,64,0
1126,3321,158662.6014,383525.904,1.0,308.6799927,77,110.1706551,64,0
1127,3322,161457.0844,385638.2798,1.0,285.0299988,207,197.6820818,190,0
1130,3334,161982.0278,387273.1661,1.0,311.4163818,111,121.8170066,109,0
1131,3335,161571.2057,387580.5283,1.0,322.239563,207,197.6820818,190,0
1134,3347,161959.8072,387672.6798,1.0,307.585083,207,197.6820818,190,0
1135,3349,162523.5943,383182.5226,1.0,273.4944458,207,197.6820818,190,0
1136,3350,159781.5941,382254.3612,1.0,241.5735779,77,110.1706551,64,0
1137,3351,163024.2716,383003.7235,1.0,341.6890259,207,197.6820818,190,0
1139,3365,161048.5809,385179.8075,1.0,324.3320618,111,121.8170066,109,0
1141,3373,163378.4234,383929.4478,1.0,357.5670776,207,197.6820818,190,0
1144,3385,161667.7362,386115.0457,1.0,309.5799866,207,197.6820818,190,0
1145,3386,159745.5846,382436.6236,1.0,283.2689209,77,110.1706551,64,0
1146,3390,159924.1123,381540.5909,1.0,329.5387268,77,110.1706551,64,0
1147,3392,162504.3338,381463.0041,1.0,330.8837585,207,197.6820818,190,0
1148,3397,160054.0926,387284.9446,1.0,266.1599731,111,121.8170066,109,0
1149,3398,162381.0925,387426.8634,1.0,316.8800049,207,197.6820818,190,0
1151,3404,161572.342,383416.0461,1.0,333.2539063,207,197.6820818,190,0
1152,3405,161722.2372,387516.5264,1.0,312.382843,207,197.6820818,190,0
1154,3409,162183.1299,382676.1953,1.0,319.5932007,207,197.6820818,190,0
1155,3413,161829.9499,387108.1579,1.0,342.7999878,111,121.8170066,109,0
1156,3416,160184.8992,381645.8218,1.0,264.3069763,77,110.1706551,64,0
1157,3421,160650.2165,381365.5336,1.0,329.6219482,77,110.1706551,64,0
1159,3429,159160.0328,383976.2659,1.0,304.3042603,77,110.1706551,64,0
1160,3432,158577.0191,381410.3885,1.0,293.9564209,77,110.1706551,64,0
1161,3436,160928.8226,384417.5255,1.0,258.480011,111,121.8170066,109,0
1162,3438,160965.8205,384949.3112,1.0,202.2976685,111,121.8170066,109,0
1164,3443,157861.4217,383635.0697,1.0,263.1237793,77,110.1706551,64,0
1166,3449,160532.2432,383834.228,1.0,341.5935669,111,121.8170066,109,0
1168,3456,160924.1658,382774.4644,1.0,327.2799988,77,110.1706551,64,0
1169,3458,162073.4851,386225.2031,1.0,304.980011,207,197.6820818,190,0
1170,3459,162275.7683,381132.808,1.0,323.7200012,207,197.6820818,190,0
1172,3465,159310.2522,382904.55,1.0,321.8077698,77,110.1706551,64,0
1173,3466,160544.0663,385294.4517,1.0,331.6666565,111,121.8170066,109,0
1174,3467,162001.737,381637.2003,1.0,314.183136,207,197.6820818,190,0
1175,3468,162246.2513,380885.8237,1.0,332.7452698,207,197.6820818,190,0
1176,3469,161287.0441,384093.1323,1.0,354.7326965,207,197.6820818,190,0
1177,3479,159498.8106,383982.4219,1.0,331.5499878,77,110.1706551,64,0
1180,3486,160962.8712,382873.6788,1.0,303.6000061,77,110.1706551,64,0
1182,3490,162495.082,387835.16,1.0,250.4402618,207,197.6820818,190,0
1183,3496,163997.8213,383980.3599,1.0,281.2399902,207,197.6820818,190,0
1184,3498,162952.2891,383288.2413,1.0,292.2106628,207,197.6820818,190,0
1185,3500,160647.6142,387382.6042,1.0,322.0242615,111,121.8170066,109,0
1186,3502,161608.2267,387781.5778,1.0,322.6427307,207,197.6820818,190,0
1187,3504,160516.6015,384875.4357,1.0,256.0799866,111,121.8170066,109,0
1189,3508,159411.4174,381979.6753,1.0,275.5700073,77,110.1706551,64,0
1191,3513,161455.4373,384128.3634,1.0,376.2528687,207,197.6820818,190,0
1196,3527,159330.639,384085.6776,1.0,199.1882477,111,121.8170066,109,0
1197,3528,159963.9563,381756.3199,1.0,332.7477417,77,110.1706551,64,0
1198,3529,163370.6052,381406.0606,1.0,279.1600037,207,197.6820818,190,0
1199,3531,159066.7236,381231.1323,1.0,346.5003052,77,110.1706551,64,0
1201,3544,162756.1514,387359.5227,1.0,298.5341797,207,197.6820818,190,0
1204,3562,162876.5833,383218.3389,1.0,251.0599976,207,197.6820818,190,0
1207,3569,163829.6667,383163.1322,1.0,266.5469971,207,197.6820818,190,0
1209,3578,160093.5881,381007.9182,1.0,295.1000061,77,110.1706551,64,0
1211,3580,160530.1306,381875.369,1.0,328.6168213,77,110.1706551,64,0
1213,3588,160790.9005,387645.4484,1.0,352.9448242,207,197.6820818,190,0
1214,3591,160787.1853,385271.7418,1.0,300.8477478,111,121.8170066,109,0
1215,3597,159990.8054,385045.1556,1.0,371.7772522,111,121.8170066,109,0
1216,3598,160311.3858,381057.0214,1.0,324.7330017,77,110.1706551,64,0
1217,3601,160856.4767,386909.6904,1.0,291.3165588,111,121.8170066,109,0
1220,3606,161327.3032,383135.9889,1.0,262.6404419,111,121.8170066,109,0
1223,3610,163470.2947,383367.9944,1.0,331.3196411,207,197.6820818,190,0
1229,3619,161283.1721,384229.0308,1.0,321.9421692,207,197.6820818,190,0
1230,3621,159155.363,381480.2382,1.0,282.7200012,77,110.1706551,64,0
1235,3644,163223.633,383026.2145,1.0,305.639679,207,197.6820818,190,0
1236,3646,160968.3462,385664.4486,1.0,294.688324,111,121.8170066,109,0
1237,3649,163940.4137,383421.3787,1.0,330.8274841,207,197.6820818,190,0
1239,3655,164107.0017,382870.7757,1.0,333.6581116,207,197.6820818,190,0
1240,3656,160497.2518,384460.3801,1.0,298.2053833,111,121.8170066,109,0
1242,3665,163537.2359,381976.6294,1.0,310.1000061,207,197.6820818,190,0
1243,3671,161335.6458,383897.3783,1.0,327.7720642,207,197.6820818,190,0
1246,3677,163339.1974,384083.5914,1.0,313.7493591,207,197.6820818,190,0
1247,3684,162617.3138,383093.07,1.0,320.9346008,207,197.6820818,190,0
1249,3695,163934.011,382811.3852,1.0,289.2157593,207,197.6820818,190,0
1250,3696,162434.1276,381851.611,1.0,350.2592163,207,197.6820818,190,0
1252,3707,160932.9289,387496.5045,1.0,323.6765747,207,197.6820818,190,0
1253,3713,158687.4653,381424.7417,1.0,338.3104553,77,110.1706551,64,0
1254,3717,163654.3317,383754.5291,1.0,315.3908691,207,197.6820818,190,0
1256,3721,158982.2631,383359.7915,1.0,297.8210449,77,110.1706551,64,0
1257,3730,158810.5231,383118.5541,1.0,350.9322815,77,110.1706551,64,0
1259,3737,159038.568,382901.0537,1.0,321.0690918,77,110.1706551,64,0
1261,3741,161096.7167,385031.0805,1.0,229.9514618,111,121.8170066,109,0
1263,3752,161863.6185,381843.2458,1.0,319.3205261,207,197.6820818,190,0
1265,3764,159660.4448,385224.5352,1.0,304.3200073,111,121.8170066,109,0
1266,3769,161446.2364,387471.9679,1.0,321.9935303,207,197.6820818,190,0
1267,3772,159717.8808,384765.3793,1.0,211.670517,111,121.8170066,109,0
1268,3773,161312.6522,382911.9545,1.0,320.6600037,77,110.1706551,64,0
1269,3777,162036.8459,385551.4496,1.0,320.3430176,207,197.6820818,190,0
1272,3786,163688.3198,384089.3393,1.0,360.7223511,207,197.6820818,190,0
1277,3795,158172.7586,383467.2645,1.0,337.6000061,77,110.1706551,64,0
1279,3804,161192.7047,385079.9651,1.0,320.9616089,111,121.8170066,109,0
1280,3806,161092.7691,383938.3636,1.0,252.4233246,207,197.6820818,190,0
1282,3809,159249.1872,383691.5992,1.0,275.3111877,77,110.1706551,64,0
1283,3814,158835.7281,381014.0443,1.0,299.660675,77,110.1706551,64,0
1284,3815,160248.2766,384560.0306,1.0,273.1464844,111,121.8170066,109,0
1287,3819,162320.1059,387046.1969,1.0,311.8824158,207,197.6820818,190,0
1293,3833,161447.9424,383190.6021,1.0,309.2032776,111,121.8170066,109,0
1294,3835,161023.4877,387379.9432,1.0,274.6625671,207,197.6820818,190,0
1295,3841,163713.4348,381800.3198,1.0,312.7000122,207,197.6820818,190,0
1297,3844,162084.4136,382352.259,1.0,347.7598267,207,197.6820818,190,0
1299,3848,159201.6768,382933.6635,1.0,259.8128662,77,110.1706551,64,0
1301,3857,158218.2882,380935.3587,1.0,378.1664734,77,110.1706551,64,0
1305,3866,163087.9584,381950.702,1.0,315.1135864,207,197.6820818,190,0
1309,3877,158713.6515,383432.3027,1.0,293.5599976,77,110.1706551,64,0
1310,3879,162999.428,381572.0132,1.0,278.0,207,197.6820818,190,0
1311,3881,159561.8003,383166.9484,1.0,316.0398865,77,110.1706551,64,0
1313,3885,162978.3241,382267.6966,1.0,301.5343628,207,197.6820818,190,0
1315,3889,161822.7631,387639.6962,1.0,338.789917,207,197.6820818,190,0
1316,3890,161034.9924,385287.3979,1.0,309.0524292,111,121.8170066,109,0
1317,3893,161852.5307,386069.3901,1.0,250.4453583,207,197.6820818,190,0
1318,3894,159655.0965,381759.1206,1.0,224.4600067,77,110.1706551,64,0
1324,3905,160139.7815,385310.9063,1.0,258.6492615,111,121.8170066,109,0
1328,3923,159845.6567,385111.6705,1.0,292.2997131,111,121.8170066,109,0
1330,3934,158460.3465,381495.18,1.0,309.1042175,77,110.1706551,64,0
1331,3938,162342.1098,382855.2065,1.0,332.3995361,207,197.6820818,190,0
1332,3939,159315.7128,381254.1883,1.0,285.6879883,77,110.1706551,64,0
1333,3941,161541.2551,385522.4166,1.0,289.0743408,207,197.6820818,190,0
1335,3948,160715.4458,386113.7399,1.0,292.9148254,111,121.8170066,109,0
1336,3954,159330.6574,381630.9738,1.0,240.0754852,77,110.1706551,64,0
1338,3958,161568.8246,384084.0269,1.0,367.9511719,207,197.6820818,190,0
1339,3961,161165.3974,385950.2313,1.0,279.4308472,207,197.6820818,190,0
1340,3963,159729.5842,382546.7214,1.0,367.6777649,77,110.1706551,64,0
1344,3972,163499.4283,383260.617,1.0,282.5363464,207,197.6820818,190,0
1347,3979,159572.8063,381640.1631,1.0,227.9129944,77,110.1706551,64,0
1349,3982,161069.2395,384038.1712,1.0,329.7709045,207,197.6820818,190,0
1352,3990,163688.8932,382658.6917,1.0,325.4004517,207,197.6820818,190,0
1354,3998,159733.9385,381148.5825,1.0,256.2310486,77,110.1706551,64,0
1356,4006,158950.6933,383157.2121,1.0,337.5250549,77,110.1706551,64,0
1360,4015,160785.2696,384005.7642,1.0,236.0399933,111,121.8170066,109,0
1361,4017,161928.2079,387134.6244,1.0,321.4489441,111,121.8170066,109,0
1363,4022,159012.8289,383918.2136,1.0,300.5001831,77,110.1706551,64,0
1367,4031,158499.3508,381164.4689,1.0,340.5993958,77,110.1706551,64,0
1368,4032,160828.5708,386660.0818,1.0,255.1990967,111,121.8170066,109,0
1369,4038,160952.9376,384738.3683,1.0,245.6399994,111,121.8170066,109,0
1370,4042,162852.042,387810.4068,1.0,317.3000488,207,197.6820818,190,0
1371,4046,163113.269,382181.6444,1.0,304.6400146,207,197.6820818,190,0
1372,4047,160215.9077,381343.6645,1.0,277.3169861,77,110.1706551,64,0
1373,4052,160987.9511,384506.1333,1.0,209.8800049,111,121.8170066,109,0
1375,4060,162025.8345,387750.6296,1.0,337.3302917,207,197.6820818,190,0
1378,4082,160679.9058,385337.1843,1.0,286.1130981,111,121.8170066,109,0
1380,4084,158744.7403,380952.5625,1.0,326.5993042,77,110.1706551,64,0
1381,4085,159705.2437,381034.4314,1.0,278.1661987,77,110.1706551,64,0
1382,4086,160192.0842,384472.1137,1.0,276.1977539,111,121.8170066,109,0
1383,4090,159494.5494,381415.4256,1.0,294.1499939,77,110.1706551,64,0
1390,4111,163719.3825,382175.2313,1.0,295.1400146,207,197.6820818,190,0
1391,4117,163157.6748,384179.0253,1.0,186.6880188,207,197.6820818,190,0
1395,4132,161660.4288,387292.2581,1.0,287.2000122,111,121.8170066,109,0
1396,4134,161951.4831,386222.0377,1.0,275.155426,207,197.6820818,190,0
1397,4137,161346.4374,387518.7201,1.0,307.4537048,207,197.6820818,190,0
1398,4138,162026.8248,381994.8321,1.0,343.5031433,207,197.6820818,190,0
1399,4139,161435.4138,387840.2603,1.0,320.5640869,207,197.6820818,190,0
1402,4146,161458.2068,383903.9003,1.0,355.4472656,207,197.6820818,190,0
1403,4147,160118.2584,381108.3605,1.0,306.3599854,77,110.1706551,64,0
1406,4163,158791.734,381126.6086,1.0,329.3269348,77,110.1706551,64,0
1407,4166,163704.2511,383076.7478,1.0,254.3099365,207,197.6820818,190,0
1408,4167,157993.7348,381628.3993,1.0,316.3268127,77,110.1706551,64,0
1409,4174,160871.815,383486.1329,1.0,294.4371643,111,121.8170066,109,0
1410,4177,160843.975,382874.1414,1.0,249.4187775,77,110.1706551,64,0
1411,4178,161750.9023,385149.2502,1.0,281.008606,207,197.6820818,190,0
1412,4182,162714.1204,388022.427,1.0,324.2200012,207,197.6820818,190,0
1414,4192,160109.3244,381966.6392,1.0,332.5330505,77,110.1706551,64,0
1415,4195,157673.0419,383913.9005,1.0,411.4150085,111,121.8170066,109,0
1416,4200,163237.4589,383488.4505,1.0,262.7999878,207,197.6820818,190,0
1417,4204,162546.3303,381302.36,1.0,320.4207764,207,197.6820818,190,0
1420,4213,159412.2797,383093.0107,1.0,296.0657349,77,110.1706551,64,0
1421,4215,160420.312,384387.828,1.0,301.0,111,121.8170066,109,0
1422,4219,161750.8044,386776.9064,1.0,318.9150085,111,121.8170066,109,0
1423,4220,161435.5146,386861.8101,1.0,338.4100037,111,121.8170066,109,0
1426,4241,163459.4619,382912.4965,1.0,319.299408,207,197.6820818,190,0
1427,4242,159158.749,383631.2547,1.0,265.3025513,77,110.1706551,64,0
1428,4246,158219.6549,381187.4825,1.0,329.8735352,77,110.1706551,64,0
1429,4247,160619.537,387571.1131,1.0,335.2200012,207,197.6820818,190,0
1430,4249,159962.7667,383391.1014,1.0,318.9200134,77,110.1706551,64,0
1431,4250,159853.6409,384346.4253,1.0,308.8129272,111,121.8170066,109,0
1433,4252,159869.8933,382094.8061,1.0,235.6994934,77,110.1706551,64,0
1435,4256,160719.1886,384217.6788,1.0,269.4502869,111,121.8170066,109,0
1436,4258,163109.7332,381070.6099,1.0,338.1123657,207,197.6820818,190,0
1437,4261,160077.4718,381203.7824,1.0,282.7399902,77,110.1706551,64,0
1442,4273,159029.4279,383058.8858,1.0,307.9459229,77,110.1706551,64,0
1443,4275,159435.8629,381182.9157,1.0,325.6570129,77,110.1706551,64,0
1449,4284,159746.4033,385037.5683,1.0,245.081192,111,121.8170066,109,0
1450,4289,159758.3599,381718.7591,1.0,228.8379974,77,110.1706551,64,0
1452,4294,159524.8663,385245.5998,1.0,337.5565796,111,121.8170066,109,0
1454,4302,161817.8319,383387.2028,1.0,327.9599915,207,197.6820818,190,0
1455,4304,160333.4639,382448.7568,1.0,288.3902588,77,110.1706551,64,0
1459,4314,162233.8881,387222.2437,1.0,297.96875,207,197.6820818,190,0
1460,4315,163465.0416,382090.3464,1.0,282.4674683,207,197.6820818,190,0
1462,4317,159907.1035,381871.0185,1.0,310.0,77,110.1706551,64,0
1463,4318,160285.0585,384885.88,1.0,309.7998962,111,121.8170066,109,0
1464,4320,160166.8809,386033.4907,1.0,283.0,111,121.8170066,109,0
1465,4322,161294.4673,385004.2912,1.0,320.2588806,207,197.6820818,190,0
1467,4326,161727.0192,385989.8131,1.0,286.1600037,207,197.6820818,190,0
1468,4330,164025.4694,383721.9156,1.0,324.4235229,207,197.6820818,190,0
1470,4333,160256.5642,382065.7936,1.0,306.6360168,77,110.1706551,64,0
1473,4346,161214.6966,385838.3203,1.0,342.8074951,207,197.6820818,190,0
1475,4348,160498.1257,386028.2841,1.0,262.7028503,111,121.8170066,109,0
1477,4351,160392.9222,384931.1349,1.0,322.2950134,111,121.8170066,109,0
1478,4355,160887.2867,386789.7803,1.0,231.4801331,111,121.8170066,109,0
1481,4360,162809.9028,387705.8802,1.0,317.3999939,207,197.6820818,190,0
1484,4365,159453.9048,381834.1152,1.0,306.0286865,77,110.1706551,64,0
1485,4368,159407.1144,384522.153,1.0,351.4016418,77,110.1706551,64,0
1487,4376,161317.5695,383018.207,1.0,319.1409302,77,110.1706551,64,0
1489,4381,162473.9044,380854.0075,1.0,238.6869965,207,197.6820818,190,0
1490,4387,163326.8425,383678.9473,1.0,334.0400085,207,197.6820818,190,0
1493,4399,161154.9758,384215.6525,1.0,272.8623962,207,197.6820818,190,0
1494,4400,160640.1332,383620.995,1.0,357.9191284,111,121.8170066,109,0
1495,4405,162020.4168,382874.5401,1.0,329.1199951,207,197.6820818,190,0
1500,4427,163097.9431,383399.0292,1.0,309.2999878,207,197.6820818,190,0
1503,4431,160021.969,382297.2442,1.0,244.2997284,77,110.1706551,64,0
1504,4433,160607.6371,384979.0711,1.0,324.7000122,111,121.8170066,109,0
1506,4446,161256.7936,385297.8826,1.0,293.7936401,207,197.6820818,190,0
1509,4451,160401.032,385632.5809,1.0,316.5599976,111,121.8170066,109,0
1510,4452,162565.184,381709.781,1.0,360.1600037,207,197.6820818,190,0
1511,4455,161450.4933,385278.0313,1.0,329.1420898,207,197.6820818,190,0
1513,4462,161973.4074,381738.902,1.0,336.2319946,207,197.6820818,190,0
